application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission,gender_encoded,international_encoded,major_Business,major_Humanities,major_STEM,race_Asian,race_Black,race_White,race_Hispanic,race_Other,work_industry_Financial Services,work_industry_Investment Management,work_industry_Technology,work_industry_Consulting,work_industry_Nonprofit/Gov,work_industry_PE/VC,work_industry_Health Care,work_industry_Investment Banking,work_industry_Other,work_industry_Retail,work_industry_Energy,work_industry_CPG,work_industry_Real Estate,work_industry_Media/Entertainment,admission_Admit,admission_Reject,admission_Waitlist,gpa_normalized,gmat_normalized,work_exp_normalized
1560,Female,True,3.03,Humanities,White,600.0,6.0,Other,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.4895371375132125,-1.0551305451200002,0.9698083694997597
1561,Male,False,3.48,Business,Black,680.0,5.0,PE/VC,Reject,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.562298617891539,0.6058824663658073,-0.02174918999231319
1562,Male,False,2.97,STEM,White,600.0,5.0,Investment Management,Reject,0,,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.8964485715671766,-1.0551305451200002,-0.02174918999231319
1563,Male,False,3.22,STEM,White,640.0,4.0,Consulting,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.200984263008982,-0.22462403937709646,-1.013306749484386
1564,Female,False,3.38,Humanities,Hispanic,630.0,3.0,PE/VC,Reject,1,,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8841128944682605,-0.4322506658128224,-2.0048643089764586
1565,Male,False,3.51,STEM,White,710.0,5.0,Consulting,Admit,0,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.765754334918521,1.228762345672985,-0.02174918999231319
1566,Male,True,3.29,STEM,White,740.0,5.0,Consulting,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2737457433873114,1.851642224980163,-0.02174918999231319
1567,Male,True,3.2,STEM,White,590.0,4.0,Nonprofit/Gov,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.3366214076936377,-1.2627571715557262,-1.013306749484386
1568,Female,True,3.23,Business,White,650.0,5.0,Financial Services,Reject,1,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.13316569066665568,-0.016997412941370516,-0.02174918999231319
1569,Female,False,3.32,STEM,Black,630.0,5.0,Technology,Reject,1,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47720146041429345,-0.4322506658128224,-0.02174918999231319
1570,Male,False,3.15,STEM,White,620.0,5.021934369602763,PE/VC,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6757142694052785,-0.6398772922485483,0.0
1571,Male,False,3.13,Humanities,Black,630.0,7.0,Investment Banking,Reject,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.8113514140899342,-0.4322506658128224,1.9613659289918324
1572,Male,True,3.24,Humanities,White,670.0,5.0,Health Care,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.06534711832432633,0.39825583993008135,-0.02174918999231319
1573,Female,False,2.84,Humanities,White,610.0,6.0,Nonprofit/Gov,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-2.77809001201744,-0.8475039186842742,0.9698083694997597
1574,Female,True,3.32,Humanities,White,710.0,5.0,Other,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.47720146041429345,1.228762345672985,-0.02174918999231319
1575,Male,False,3.61,Humanities,Hispanic,640.0,6.0,Investment Banking,Reject,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.4439400583417994,-0.22462403937709646,0.9698083694997597
1576,Male,False,3.2,STEM,Asian,700.0,7.0,Financial Services,Reject,0,,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3366214076936377,1.0211357192372592,1.9613659289918324
1577,Male,False,3.21,Humanities,White,600.0,4.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2688028353513114,-1.0551305451200002,-1.013306749484386
1578,Male,False,3.11,Business,Asian,570.0,5.021934369602763,PE/VC,Reject,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9469885587745899,-1.678010424427178,0.0
1579,Male,True,3.17,Business,White,570.0,2.0,Nonprofit/Gov,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.5400771247206227,-1.678010424427178,-2.9964218684685315
1580,Female,True,3.4,Humanities,White,700.0,5.0,PE/VC,Admit,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0197500391529162,1.0211357192372592,-0.02174918999231319
1581,Male,True,3.05,STEM,White,570.0,6.0,Technology,Reject,0,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.3538999928285569,-1.678010424427178,0.9698083694997597
1582,Female,False,3.18,Humanities,Black,590.0,6.0,Consulting,Reject,1,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4722585523782934,-1.2627571715557262,0.9698083694997597
1583,Male,False,3.13,STEM,Other,610.0,5.0,Consulting,Reject,0,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8113514140899342,-0.8475039186842742,-0.02174918999231319
1584,Male,False,3.4,Business,Asian,660.0,5.0,Other,Reject,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0197500391529162,0.1906292134943554,-0.02174918999231319
1585,Male,True,3.36,Humanities,White,720.0,6.0,PE/VC,Admit,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7484757497836048,1.436388972108711,0.9698083694997597
1586,Male,False,3.36,Business,Hispanic,670.0,5.0,Investment Banking,Reject,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7484757497836048,0.39825583993008135,-0.02174918999231319
1587,Male,False,3.32,STEM,Asian,650.8186528497409,3.0,Consulting,Reject,0,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47720146041429345,0.0,-2.0048643089764586
1588,Female,False,3.249635578583765,Business,Asian,660.0,5.0,Financial Services,Reject,1,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.0117496204663656e-15,0.1906292134943554,-0.02174918999231319
1589,Male,False,3.04,Humanities,Black,610.0,4.0,PE/VC,Reject,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.4217185651708832,-0.8475039186842742,-1.013306749484386
1590,Male,True,3.09,STEM,White,570.0,6.0,Technology,Reject,0,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0826257034592455,-1.678010424427178,0.9698083694997597
1591,Male,True,3.12,Humanities,White,610.0,5.0,Technology,Reject,0,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8791699864322605,-0.8475039186842742,-0.02174918999231319
1592,Male,True,3.46,Business,White,680.0,4.0,Technology,Reject,0,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4266614732068832,0.6058824663658073,-1.013306749484386
1593,Female,False,3.03,Humanities,Hispanic,600.0,5.0,Consulting,Reject,1,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4895371375132125,-1.0551305451200002,-0.02174918999231319
1594,Male,False,3.29,Humanities,White,670.0,5.021934369602763,Technology,Reject,0,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2737457433873114,0.39825583993008135,0.0
1595,Male,False,3.25,Business,White,730.0,5.0,Consulting,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0024714540180000174,1.644015598544437,-0.02174918999231319
1596,Male,False,3.43,STEM,White,660.0,6.0,Technology,Admit,0,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2232057561799012,0.1906292134943554,0.9698083694997597
1597,Male,False,3.12,STEM,Asian,630.0,6.0,Technology,Reject,0,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8791699864322605,-0.4322506658128224,0.9698083694997597
1598,Male,True,3.13,Business,White,660.0,3.0,Consulting,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8113514140899342,0.1906292134943554,-2.0048643089764586
1599,Male,True,3.22,Humanities,White,580.0,5.0,Investment Management,Reject,0,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.200984263008982,-1.470383797991452,-0.02174918999231319
1600,Male,True,3.249635578583765,STEM,White,690.0,5.0,Financial Services,Reject,0,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.0117496204663656e-15,0.8135090928015333,-0.02174918999231319
1601,Female,False,3.33,STEM,Hispanic,700.0,4.0,Nonprofit/Gov,Admit,1,,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5450200327566228,1.0211357192372592,-1.013306749484386
1602,Male,False,3.45,STEM,Asian,680.0,3.0,Technology,Reject,0,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3588429008645568,0.6058824663658073,-2.0048643089764586
1604,Male,True,3.01,STEM,White,610.0,5.0,Technology,Reject,0,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6251742821978683,-0.8475039186842742,-0.02174918999231319
1605,Male,False,3.14,Humanities,White,670.0,6.0,Investment Banking,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.7435328417476048,0.39825583993008135,0.9698083694997597
1606,Male,False,3.23,STEM,Black,740.0,5.0,Consulting,Reject,0,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.13316569066665568,1.851642224980163,-0.02174918999231319
1607,Female,False,3.14,Business,White,650.0,4.0,PE/VC,Reject,1,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.7435328417476048,-0.016997412941370516,-1.013306749484386
1608,Female,False,3.33,Humanities,White,690.0,3.0,Consulting,Admit,1,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5450200327566228,0.8135090928015333,-2.0048643089764586
1609,Male,False,3.27,STEM,Hispanic,650.8186528497409,5.0,Consulting,Reject,0,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1381085987026557,0.0,-0.02174918999231319
1610,Female,False,3.32,Humanities,Asian,600.0,5.021934369602763,Technology,Reject,1,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47720146041429345,-1.0551305451200002,0.0
1611,Male,False,3.47,STEM,White,660.0,6.0,Nonprofit/Gov,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.4944800455492127,0.1906292134943554,0.9698083694997597
1612,Male,True,3.18,STEM,White,670.0,6.0,Technology,Reject,0,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4722585523782934,0.39825583993008135,0.9698083694997597
1613,Male,False,3.3,Business,Asian,660.0,6.0,Consulting,Reject,0,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.34156431572963775,0.1906292134943554,0.9698083694997597
1614,Female,False,3.26,Humanities,White,640.0,4.0,Other,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.07029002636032636,-0.22462403937709646,-1.013306749484386
1615,Female,True,3.24,Humanities,White,620.0,5.0,Consulting,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.06534711832432633,-0.6398772922485483,-0.02174918999231319
1616,Male,False,3.42,Business,Asian,660.0,6.0,Consulting,Reject,0,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.155387183837572,0.1906292134943554,0.9698083694997597
1617,Male,False,3.13,Humanities,White,570.0,4.0,Real Estate,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.8113514140899342,-1.678010424427178,-1.013306749484386
1618,Male,False,3.37,Humanities,Black,700.0,5.021934369602763,PE/VC,Reject,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8162943221259341,1.0211357192372592,0.0
1619,Male,True,3.04,Humanities,White,570.0,4.0,Other,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.4217185651708832,-1.678010424427178,-1.013306749484386
1620,Male,False,3.31,Business,White,660.0,6.0,PE/VC,Admit,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4093828880719671,0.1906292134943554,0.9698083694997597
1621,Female,False,3.18,Humanities,Hispanic,670.0,5.0,Financial Services,Reject,1,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4722585523782934,0.39825583993008135,-0.02174918999231319
1622,Female,False,3.29,STEM,White,650.0,5.0,Consulting,Reject,1,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2737457433873114,-0.016997412941370516,-0.02174918999231319
1623,Female,True,3.39,STEM,White,660.0,3.0,Consulting,Reject,1,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9519314668105898,0.1906292134943554,-2.0048643089764586
1624,Male,False,3.13,STEM,Hispanic,650.0,4.0,Consulting,Reject,0,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8113514140899342,-0.016997412941370516,-1.013306749484386
1625,Female,False,3.21,STEM,Asian,660.0,6.0,Consulting,Reject,1,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2688028353513114,0.1906292134943554,0.9698083694997597
1626,Male,False,3.5,STEM,Black,770.0,7.0,Investment Management,Reject,0,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6979357625761946,2.474522104287341,1.9613659289918324
1627,Male,False,3.31,Business,White,630.0,3.0,Technology,Reject,0,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4093828880719671,-0.4322506658128224,-2.0048643089764586
1628,Male,False,3.45,Humanities,Black,700.0,3.0,Technology,Reject,0,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3588429008645568,1.0211357192372592,-2.0048643089764586
1629,Male,True,3.24,Humanities,White,610.0,5.021934369602763,Financial Services,Reject,0,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.06534711832432633,-0.8475039186842742,0.0
1630,Male,True,3.36,Humanities,White,650.8186528497409,5.021934369602763,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7484757497836048,0.0,0.0
1631,Female,False,3.19,Business,Black,610.0,5.0,Nonprofit/Gov,Reject,1,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.40443998003596704,-0.8475039186842742,-0.02174918999231319
1632,Male,False,3.62,Business,Asian,760.0,5.0,Investment Banking,Reject,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.511758630684129,2.2668954778516146,-0.02174918999231319
1633,Male,False,2.82,Humanities,Black,570.0,6.0,Technology,Reject,0,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.913727156702096,-1.678010424427178,0.9698083694997597
1634,Male,False,3.17,STEM,Asian,620.0,7.0,Consulting,Reject,0,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5400771247206227,-0.6398772922485483,1.9613659289918324
1635,Male,False,3.46,Business,Black,670.0,5.0,Energy,Reject,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.4266614732068832,0.39825583993008135,-0.02174918999231319
1636,Male,True,3.01,STEM,White,590.0,5.0,Real Estate,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.6251742821978683,-1.2627571715557262,-0.02174918999231319
1637,Male,False,3.5,STEM,Asian,760.0,3.0,Technology,Reject,0,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6979357625761946,2.2668954778516146,-2.0048643089764586
1638,Male,False,3.34,Business,White,680.0,5.0,PE/VC,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6128386050989492,0.6058824663658073,-0.02174918999231319
1639,Male,False,3.28,Business,Asian,650.0,4.0,Health Care,Reject,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.20592717104498204,-0.016997412941370516,-1.013306749484386
1640,Male,False,3.32,STEM,Black,680.0,5.0,Technology,Reject,0,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47720146041429345,0.6058824663658073,-0.02174918999231319
1641,Male,False,2.9,Humanities,Hispanic,570.0,6.0,Other,Reject,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2.371178577963473,-1.678010424427178,0.9698083694997597
1642,Male,True,3.25,STEM,White,660.0,5.0,Technology,Reject,0,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0024714540180000174,0.1906292134943554,-0.02174918999231319
1643,Male,True,3.11,STEM,White,610.0,6.0,Other,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.9469885587745899,-0.8475039186842742,0.9698083694997597
1644,Male,False,3.37,STEM,Hispanic,630.0,5.0,Investment Banking,Reject,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8162943221259341,-0.4322506658128224,-0.02174918999231319
1645,Female,False,3.37,STEM,White,660.0,6.0,Consulting,Reject,1,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8162943221259341,0.1906292134943554,0.9698083694997597
1646,Male,False,3.47,Humanities,White,650.8186528497409,6.0,Consulting,Admit,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4944800455492127,0.0,0.9698083694997597
1647,Male,True,2.99,STEM,White,700.0,7.0,Consulting,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.760811426882521,1.0211357192372592,1.9613659289918324
1648,Male,False,3.18,Business,White,640.0,7.0,Other,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.4722585523782934,-0.22462403937709646,1.9613659289918324
1650,Male,False,3.44,Humanities,Other,720.0,4.0,Consulting,Admit,0,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2910243285222276,1.436388972108711,-1.013306749484386
1651,Male,True,3.5,Humanities,White,730.0,5.0,Consulting,Admit,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6979357625761946,1.644015598544437,-0.02174918999231319
1652,Male,False,3.24,Humanities,Other,610.0,5.0,Technology,Reject,0,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.06534711832432633,-0.8475039186842742,-0.02174918999231319
1653,Female,False,3.18,STEM,White,620.0,4.0,CPG,Reject,1,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.4722585523782934,-0.6398772922485483,-1.013306749484386
1654,Male,False,3.23,Humanities,Other,700.0,5.0,Nonprofit/Gov,Reject,0,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.13316569066665568,1.0211357192372592,-0.02174918999231319
1655,Male,False,3.38,Humanities,Asian,680.0,4.0,Technology,Reject,0,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8841128944682605,0.6058824663658073,-1.013306749484386
1656,Female,False,3.11,Humanities,White,670.0,6.0,Investment Banking,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.9469885587745899,0.39825583993008135,0.9698083694997597
1657,Female,False,3.3,STEM,Hispanic,580.0,5.0,Consulting,Reject,1,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.34156431572963775,-1.470383797991452,-0.02174918999231319
1658,Male,False,3.3,Business,Hispanic,660.0,5.021934369602763,Other,Reject,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.34156431572963775,0.1906292134943554,0.0
1659,Male,False,3.14,Humanities,White,650.0,3.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7435328417476048,-0.016997412941370516,-2.0048643089764586
1660,Female,False,3.28,Humanities,Hispanic,620.0,5.0,Consulting,Reject,1,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20592717104498204,-0.6398772922485483,-0.02174918999231319
1661,Male,True,3.31,STEM,White,760.0,6.0,Investment Banking,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4093828880719671,2.2668954778516146,0.9698083694997597
1662,Male,False,3.15,Humanities,White,570.0,4.0,Health Care,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6757142694052785,-1.678010424427178,-1.013306749484386
1664,Male,True,3.29,Humanities,White,650.8186528497409,5.0,Investment Banking,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.2737457433873114,0.0,-0.02174918999231319
1665,Male,False,3.19,Business,White,650.8186528497409,3.0,Technology,Reject,0,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.40443998003596704,0.0,-2.0048643089764586
1666,Male,False,3.16,Business,Asian,590.0,5.0,Real Estate,Reject,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.6078956970629491,-1.2627571715557262,-0.02174918999231319
1667,Male,False,3.09,Humanities,White,610.0,5.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0826257034592455,-0.8475039186842742,-0.02174918999231319
1668,Male,False,3.45,Humanities,White,660.0,5.0,Financial Services,Admit,0,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3588429008645568,0.1906292134943554,-0.02174918999231319
1669,Male,True,3.26,Humanities,White,650.0,6.0,PE/VC,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.07029002636032636,-0.016997412941370516,0.9698083694997597
1670,Male,False,3.01,Humanities,Asian,620.0,2.0,Consulting,Reject,0,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6251742821978683,-0.6398772922485483,-2.9964218684685315
1671,Male,True,3.22,Humanities,White,620.0,5.0,PE/VC,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.200984263008982,-0.6398772922485483,-0.02174918999231319
1672,Male,True,3.33,Business,White,650.0,5.0,Consulting,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5450200327566228,-0.016997412941370516,-0.02174918999231319
1673,Male,False,3.23,STEM,Hispanic,650.0,3.0,Consulting,Reject,0,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.13316569066665568,-0.016997412941370516,-2.0048643089764586
1674,Male,True,3.11,Business,White,570.0,5.0,Health Care,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.9469885587745899,-1.678010424427178,-0.02174918999231319
1675,Male,True,3.29,STEM,White,640.0,5.0,Technology,Reject,0,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2737457433873114,-0.22462403937709646,-0.02174918999231319
1676,Male,True,3.3,Humanities,White,590.0,6.0,Technology,Reject,0,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.34156431572963775,-1.2627571715557262,0.9698083694997597
1677,Female,True,3.12,STEM,White,610.0,5.0,Retail,Reject,1,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8791699864322605,-0.8475039186842742,-0.02174918999231319
1678,Female,False,3.06,Humanities,Black,570.0,5.0,Media/Entertainment,Reject,1,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.2860814204862276,-1.678010424427178,-0.02174918999231319
